file,touch_type,location,source,sample_rate,num_sensors,timestamp
touch_00055.npy,tap,front_left,simulated,2000,8,
touch_00056.npy,tap,front_left,simulated,2000,8,
touch_00057.npy,tap,front_left,simulated,2000,8,
touch_00058.npy,tap,front_left,simulated,2000,8,
touch_00059.npy,tap,front_left,simulated,2000,8,
touch_00060.npy,tap,front_right,simulated,2000,8,
touch_00061.npy,tap,front_right,simulated,2000,8,
touch_00062.npy,tap,front_right,simulated,2000,8,
touch_00063.npy,tap,front_right,simulated,2000,8,
touch_00064.npy,tap,front_right,simulated,2000,8,
touch_00065.npy,tap,front_right,simulated,2000,8,
touch_00066.npy,tap,front_right,simulated,2000,8,
touch_00067.npy,tap,front_right,simulated,2000,8,
touch_00068.npy,tap,front_right,simulated,2000,8,
touch_00069.npy,tap,front_right,simulated,2000,8,
touch_00070.npy,tap,front_right,simulated,2000,8,
touch_00071.npy,tap,front_right,simulated,2000,8,
touch_00072.npy,tap,front_right,simulated,2000,8,
touch_00073.npy,tap,front_right,simulated,2000,8,
touch_00074.npy,tap,front_right,simulated,2000,8,
touch_00075.npy,tap,front_right,simulated,2000,8,
touch_00076.npy,tap,front_right,simulated,2000,8,
touch_00077.npy,tap,front_right,simulated,2000,8,
touch_00078.npy,tap,front_right,simulated,2000,8,
touch_00079.npy,tap,front_right,simulated,2000,8,
touch_00080.npy,tap,front_right,simulated,2000,8,
touch_00081.npy,tap,front_right,simulated,2000,8,
touch_00082.npy,tap,front_right,simulated,2000,8,
touch_00083.npy,tap,front_right,simulated,2000,8,
touch_00084.npy,tap,front_right,simulated,2000,8,
touch_00085.npy,tap,front_right,simulated,2000,8,
touch_00086.npy,tap,front_right,simulated,2000,8,
touch_00087.npy,tap,front_right,simulated,2000,8,
touch_00088.npy,tap,front_right,simulated,2000,8,
touch_00089.npy,tap,front_right,simulated,2000,8,
touch_00090.npy,tap,mid_back,simulated,2000,8,
touch_00091.npy,tap,mid_back,simulated,2000,8,
touch_00092.npy,tap,mid_back,simulated,2000,8,
touch_00093.npy,tap,mid_back,simulated,2000,8,
touch_00094.npy,tap,mid_back,simulated,2000,8,
touch_00095.npy,tap,mid_back,simulated,2000,8,
touch_00096.npy,tap,mid_back,simulated,2000,8,
touch_00097.npy,tap,mid_back,simulated,2000,8,
touch_00098.npy,tap,mid_back,simulated,2000,8,
touch_00099.npy,tap,mid_back,simulated,2000,8,
touch_00100.npy,tap,mid_back,simulated,2000,8,
touch_00101.npy,tap,mid_back,simulated,2000,8,
touch_00102.npy,tap,mid_back,simulated,2000,8,
touch_00103.npy,tap,mid_back,simulated,2000,8,
touch_00104.npy,tap,mid_back,simulated,2000,8,
touch_00105.npy,tap,mid_back,simulated,2000,8,
touch_00106.npy,tap,mid_back,simulated,2000,8,
touch_00107.npy,tap,mid_back,simulated,2000,8,
touch_00108.npy,tap,mid_back,simulated,2000,8,
touch_00109.npy,tap,mid_back,simulated,2000,8,
touch_00110.npy,tap,mid_back,simulated,2000,8,
touch_00111.npy,tap,mid_back,simulated,2000,8,
touch_00112.npy,tap,mid_back,simulated,2000,8,
touch_00113.npy,tap,mid_back,simulated,2000,8,
touch_00114.npy,tap,mid_back,simulated,2000,8,
touch_00115.npy,tap,mid_back,simulated,2000,8,
touch_00116.npy,tap,mid_back,simulated,2000,8,
touch_00117.npy,tap,mid_back,simulated,2000,8,
touch_00118.npy,tap,mid_back,simulated,2000,8,
touch_00119.npy,tap,mid_back,simulated,2000,8,
touch_00120.npy,tap,rear,simulated,2000,8,
touch_00121.npy,tap,rear,simulated,2000,8,
touch_00122.npy,tap,rear,simulated,2000,8,
touch_00123.npy,tap,rear,simulated,2000,8,
touch_00124.npy,tap,rear,simulated,2000,8,
touch_00125.npy,tap,rear,simulated,2000,8,
touch_00126.npy,tap,rear,simulated,2000,8,
touch_00127.npy,tap,rear,simulated,2000,8,
touch_00128.npy,tap,rear,simulated,2000,8,
touch_00129.npy,tap,rear,simulated,2000,8,
touch_00130.npy,tap,rear,simulated,2000,8,
touch_00131.npy,tap,rear,simulated,2000,8,
touch_00132.npy,tap,rear,simulated,2000,8,
touch_00133.npy,tap,rear,simulated,2000,8,
touch_00134.npy,tap,rear,simulated,2000,8,
touch_00135.npy,tap,rear,simulated,2000,8,
touch_00136.npy,tap,rear,simulated,2000,8,
touch_00137.npy,tap,rear,simulated,2000,8,
touch_00138.npy,tap,rear,simulated,2000,8,
touch_00139.npy,tap,rear,simulated,2000,8,
touch_00140.npy,tap,rear,simulated,2000,8,
touch_00141.npy,tap,rear,simulated,2000,8,
touch_00142.npy,tap,rear,simulated,2000,8,
touch_00143.npy,tap,rear,simulated,2000,8,
touch_00144.npy,tap,rear,simulated,2000,8,
touch_00145.npy,tap,rear,simulated,2000,8,
touch_00146.npy,tap,rear,simulated,2000,8,
touch_00147.npy,tap,rear,simulated,2000,8,
touch_00148.npy,tap,rear,simulated,2000,8,
touch_00149.npy,tap,rear,simulated,2000,8,
touch_00150.npy,hard_tap,head,simulated,2000,8,
touch_00151.npy,hard_tap,head,simulated,2000,8,
touch_00152.npy,hard_tap,head,simulated,2000,8,
touch_00153.npy,hard_tap,head,simulated,2000,8,
touch_00154.npy,hard_tap,head,simulated,2000,8,
touch_00155.npy,hard_tap,head,simulated,2000,8,
touch_00156.npy,hard_tap,head,simulated,2000,8,
touch_00157.npy,hard_tap,head,simulated,2000,8,
touch_00158.npy,hard_tap,head,simulated,2000,8,
touch_00159.npy,hard_tap,head,simulated,2000,8,
touch_00160.npy,hard_tap,head,simulated,2000,8,
touch_00161.npy,hard_tap,head,simulated,2000,8,
touch_00162.npy,hard_tap,head,simulated,2000,8,
touch_00163.npy,hard_tap,head,simulated,2000,8,
touch_00164.npy,hard_tap,head,simulated,2000,8,
touch_00165.npy,hard_tap,head,simulated,2000,8,
touch_00166.npy,hard_tap,head,simulated,2000,8,
touch_00167.npy,hard_tap,head,simulated,2000,8,
touch_00168.npy,hard_tap,head,simulated,2000,8,
touch_00169.npy,hard_tap,head,simulated,2000,8,
touch_00170.npy,hard_tap,head,simulated,2000,8,
touch_00171.npy,hard_tap,head,simulated,2000,8,
touch_00172.npy,hard_tap,head,simulated,2000,8,
touch_00173.npy,hard_tap,head,simulated,2000,8,
touch_00174.npy,hard_tap,head,simulated,2000,8,
touch_00175.npy,hard_tap,head,simulated,2000,8,
touch_00176.npy,hard_tap,head,simulated,2000,8,
touch_00177.npy,hard_tap,head,simulated,2000,8,
touch_00178.npy,hard_tap,head,simulated,2000,8,
touch_00179.npy,hard_tap,head,simulated,2000,8,
touch_00180.npy,hard_tap,front_left,simulated,2000,8,
touch_00181.npy,hard_tap,front_left,simulated,2000,8,
touch_00182.npy,hard_tap,front_left,simulated,2000,8,
touch_00183.npy,hard_tap,front_left,simulated,2000,8,
touch_00184.npy,hard_tap,front_left,simulated,2000,8,
touch_00185.npy,hard_tap,front_left,simulated,2000,8,
touch_00186.npy,hard_tap,front_left,simulated,2000,8,
touch_00187.npy,hard_tap,front_left,simulated,2000,8,
touch_00188.npy,hard_tap,front_left,simulated,2000,8,
touch_00189.npy,hard_tap,front_left,simulated,2000,8,
touch_00190.npy,hard_tap,front_left,simulated,2000,8,
touch_00191.npy,hard_tap,front_left,simulated,2000,8,
touch_00192.npy,hard_tap,front_left,simulated,2000,8,
touch_00193.npy,hard_tap,front_left,simulated,2000,8,
touch_00194.npy,hard_tap,front_left,simulated,2000,8,
touch_00195.npy,hard_tap,front_left,simulated,2000,8,
touch_00196.npy,hard_tap,front_left,simulated,2000,8,
touch_00197.npy,hard_tap,front_left,simulated,2000,8,
touch_00198.npy,hard_tap,front_left,simulated,2000,8,
touch_00199.npy,hard_tap,front_left,simulated,2000,8,
touch_00200.npy,hard_tap,front_left,simulated,2000,8,
touch_00201.npy,hard_tap,front_left,simulated,2000,8,
touch_00202.npy,hard_tap,front_left,simulated,2000,8,
touch_00203.npy,hard_tap,front_left,simulated,2000,8,
touch_00204.npy,hard_tap,front_left,simulated,2000,8,
touch_00205.npy,hard_tap,front_left,simulated,2000,8,
touch_00206.npy,hard_tap,front_left,simulated,2000,8,
touch_00207.npy,hard_tap,front_left,simulated,2000,8,
touch_00208.npy,hard_tap,front_left,simulated,2000,8,
touch_00209.npy,hard_tap,front_left,simulated,2000,8,
touch_00210.npy,hard_tap,front_right,simulated,2000,8,
touch_00211.npy,hard_tap,front_right,simulated,2000,8,
touch_00212.npy,hard_tap,front_right,simulated,2000,8,
touch_00213.npy,hard_tap,front_right,simulated,2000,8,
touch_00214.npy,hard_tap,front_right,simulated,2000,8,
touch_00215.npy,hard_tap,front_right,simulated,2000,8,
touch_00216.npy,hard_tap,front_right,simulated,2000,8,
touch_00217.npy,hard_tap,front_right,simulated,2000,8,
touch_00218.npy,hard_tap,front_right,simulated,2000,8,
touch_00219.npy,hard_tap,front_right,simulated,2000,8,
touch_00220.npy,hard_tap,front_right,simulated,2000,8,
touch_00221.npy,hard_tap,front_right,simulated,2000,8,
touch_00222.npy,hard_tap,front_right,simulated,2000,8,
touch_00223.npy,hard_tap,front_right,simulated,2000,8,
touch_00224.npy,hard_tap,front_right,simulated,2000,8,
touch_00225.npy,hard_tap,front_right,simulated,2000,8,
touch_00226.npy,hard_tap,front_right,simulated,2000,8,
touch_00227.npy,hard_tap,front_right,simulated,2000,8,
touch_00228.npy,hard_tap,front_right,simulated,2000,8,
touch_00229.npy,hard_tap,front_right,simulated,2000,8,
touch_00230.npy,hard_tap,front_right,simulated,2000,8,
touch_00231.npy,hard_tap,front_right,simulated,2000,8,
touch_00232.npy,hard_tap,front_right,simulated,2000,8,
touch_00233.npy,hard_tap,front_right,simulated,2000,8,
touch_00234.npy,hard_tap,front_right,simulated,2000,8,
touch_00235.npy,hard_tap,front_right,simulated,2000,8,
touch_00236.npy,hard_tap,front_right,simulated,2000,8,
touch_00237.npy,hard_tap,front_right,simulated,2000,8,
touch_00238.npy,hard_tap,front_right,simulated,2000,8,
touch_00239.npy,hard_tap,front_right,simulated,2000,8,
touch_00240.npy,hard_tap,mid_back,simulated,2000,8,
touch_00241.npy,hard_tap,mid_back,simulated,2000,8,
touch_00242.npy,hard_tap,mid_back,simulated,2000,8,
touch_00243.npy,hard_tap,mid_back,simulated,2000,8,
touch_00244.npy,hard_tap,mid_back,simulated,2000,8,
touch_00245.npy,hard_tap,mid_back,simulated,2000,8,
touch_00246.npy,hard_tap,mid_back,simulated,2000,8,
touch_00247.npy,hard_tap,mid_back,simulated,2000,8,
touch_00248.npy,hard_tap,mid_back,simulated,2000,8,
touch_00249.npy,hard_tap,mid_back,simulated,2000,8,
touch_00250.npy,hard_tap,mid_back,simulated,2000,8,
touch_00251.npy,hard_tap,mid_back,simulated,2000,8,
touch_00252.npy,hard_tap,mid_back,simulated,2000,8,
touch_00253.npy,hard_tap,mid_back,simulated,2000,8,
touch_00254.npy,hard_tap,mid_back,simulated,2000,8,
touch_00255.npy,hard_tap,mid_back,simulated,2000,8,
touch_00256.npy,hard_tap,mid_back,simulated,2000,8,
touch_00257.npy,hard_tap,mid_back,simulated,2000,8,
touch_00258.npy,hard_tap,mid_back,simulated,2000,8,
touch_00259.npy,hard_tap,mid_back,simulated,2000,8,
touch_00260.npy,hard_tap,mid_back,simulated,2000,8,
touch_00261.npy,hard_tap,mid_back,simulated,2000,8,
touch_00262.npy,hard_tap,mid_back,simulated,2000,8,
touch_00263.npy,hard_tap,mid_back,simulated,2000,8,
touch_00264.npy,hard_tap,mid_back,simulated,2000,8,
touch_00265.npy,hard_tap,mid_back,simulated,2000,8,
touch_00266.npy,hard_tap,mid_back,simulated,2000,8,
touch_00267.npy,hard_tap,mid_back,simulated,2000,8,
touch_00268.npy,hard_tap,mid_back,simulated,2000,8,
touch_00269.npy,hard_tap,mid_back,simulated,2000,8,
touch_00270.npy,hard_tap,rear,simulated,2000,8,
touch_00271.npy,hard_tap,rear,simulated,2000,8,
touch_00272.npy,hard_tap,rear,simulated,2000,8,
touch_00273.npy,hard_tap,rear,simulated,2000,8,
touch_00274.npy,hard_tap,rear,simulated,2000,8,
touch_00275.npy,hard_tap,rear,simulated,2000,8,
touch_00276.npy,hard_tap,rear,simulated,2000,8,
touch_00277.npy,hard_tap,rear,simulated,2000,8,
touch_00278.npy,hard_tap,rear,simulated,2000,8,
touch_00279.npy,hard_tap,rear,simulated,2000,8,
touch_00280.npy,hard_tap,rear,simulated,2000,8,
touch_00281.npy,hard_tap,rear,simulated,2000,8,
touch_00282.npy,hard_tap,rear,simulated,2000,8,
touch_00283.npy,hard_tap,rear,simulated,2000,8,
touch_00284.npy,hard_tap,rear,simulated,2000,8,
touch_00285.npy,hard_tap,rear,simulated,2000,8,
touch_00286.npy,hard_tap,rear,simulated,2000,8,
touch_00287.npy,hard_tap,rear,simulated,2000,8,
touch_00288.npy,hard_tap,rear,simulated,2000,8,
touch_00289.npy,hard_tap,rear,simulated,2000,8,
touch_00290.npy,hard_tap,rear,simulated,2000,8,
touch_00291.npy,hard_tap,rear,simulated,2000,8,
touch_00292.npy,hard_tap,rear,simulated,2000,8,
touch_00293.npy,hard_tap,rear,simulated,2000,8,
touch_00294.npy,hard_tap,rear,simulated,2000,8,
touch_00295.npy,hard_tap,rear,simulated,2000,8,
touch_00296.npy,hard_tap,rear,simulated,2000,8,
touch_00297.npy,hard_tap,rear,simulated,2000,8,
touch_00298.npy,hard_tap,rear,simulated,2000,8,
touch_00299.npy,hard_tap,rear,simulated,2000,8,
touch_00300.npy,scratch,head,simulated,2000,8,
touch_00301.npy,scratch,head,simulated,2000,8,
touch_00302.npy,scratch,head,simulated,2000,8,
touch_00303.npy,scratch,head,simulated,2000,8,
touch_00304.npy,scratch,head,simulated,2000,8,
touch_00305.npy,scratch,head,simulated,2000,8,
touch_00306.npy,scratch,head,simulated,2000,8,
touch_00307.npy,scratch,head,simulated,2000,8,
touch_00308.npy,scratch,head,simulated,2000,8,
touch_00309.npy,scratch,head,simulated,2000,8,
touch_00310.npy,scratch,head,simulated,2000,8,
touch_00311.npy,scratch,head,simulated,2000,8,
touch_00312.npy,scratch,head,simulated,2000,8,
touch_00313.npy,scratch,head,simulated,2000,8,
touch_00314.npy,scratch,head,simulated,2000,8,
touch_00315.npy,scratch,head,simulated,2000,8,
touch_00316.npy,scratch,head,simulated,2000,8,
touch_00317.npy,scratch,head,simulated,2000,8,
touch_00318.npy,scratch,head,simulated,2000,8,
touch_00319.npy,scratch,head,simulated,2000,8,
touch_00320.npy,scratch,head,simulated,2000,8,
touch_00321.npy,scratch,head,simulated,2000,8,
touch_00322.npy,scratch,head,simulated,2000,8,
touch_00323.npy,scratch,head,simulated,2000,8,
touch_00324.npy,scratch,head,simulated,2000,8,
touch_00325.npy,scratch,head,simulated,2000,8,
touch_00326.npy,scratch,head,simulated,2000,8,
touch_00327.npy,scratch,head,simulated,2000,8,
touch_00328.npy,scratch,head,simulated,2000,8,
touch_00329.npy,scratch,head,simulated,2000,8,
touch_00330.npy,scratch,front_left,simulated,2000,8,
touch_00331.npy,scratch,front_left,simulated,2000,8,
touch_00332.npy,scratch,front_left,simulated,2000,8,
touch_00333.npy,scratch,front_left,simulated,2000,8,
touch_00334.npy,scratch,front_left,simulated,2000,8,
touch_00335.npy,scratch,front_left,simulated,2000,8,
touch_00336.npy,scratch,front_left,simulated,2000,8,
touch_00337.npy,scratch,front_left,simulated,2000,8,
touch_00338.npy,scratch,front_left,simulated,2000,8,
touch_00339.npy,scratch,front_left,simulated,2000,8,
touch_00340.npy,scratch,front_left,simulated,2000,8,
touch_00341.npy,scratch,front_left,simulated,2000,8,
touch_00342.npy,scratch,front_left,simulated,2000,8,
touch_00343.npy,scratch,front_left,simulated,2000,8,
touch_00344.npy,scratch,front_left,simulated,2000,8,
touch_00345.npy,scratch,front_left,simulated,2000,8,
touch_00346.npy,scratch,front_left,simulated,2000,8,
touch_00347.npy,scratch,front_left,simulated,2000,8,
touch_00348.npy,scratch,front_left,simulated,2000,8,
touch_00349.npy,scratch,front_left,simulated,2000,8,
touch_00350.npy,scratch,front_left,simulated,2000,8,
touch_00351.npy,scratch,front_left,simulated,2000,8,
touch_00352.npy,scratch,front_left,simulated,2000,8,
touch_00353.npy,scratch,front_left,simulated,2000,8,
touch_00354.npy,scratch,front_left,simulated,2000,8,
touch_00355.npy,scratch,front_left,simulated,2000,8,
touch_00356.npy,scratch,front_left,simulated,2000,8,
touch_00357.npy,scratch,front_left,simulated,2000,8,
touch_00358.npy,scratch,front_left,simulated,2000,8,
touch_00359.npy,scratch,front_left,simulated,2000,8,
touch_00360.npy,scratch,front_right,simulated,2000,8,
touch_00361.npy,scratch,front_right,simulated,2000,8,
touch_00362.npy,scratch,front_right,simulated,2000,8,
touch_00363.npy,scratch,front_right,simulated,2000,8,
touch_00364.npy,scratch,front_right,simulated,2000,8,
touch_00365.npy,scratch,front_right,simulated,2000,8,
touch_00366.npy,scratch,front_right,simulated,2000,8,
touch_00367.npy,scratch,front_right,simulated,2000,8,
touch_00368.npy,scratch,front_right,simulated,2000,8,
touch_00369.npy,scratch,front_right,simulated,2000,8,
touch_00370.npy,scratch,front_right,simulated,2000,8,
touch_00371.npy,scratch,front_right,simulated,2000,8,
touch_00372.npy,scratch,front_right,simulated,2000,8,
touch_00373.npy,scratch,front_right,simulated,2000,8,
touch_00374.npy,scratch,front_right,simulated,2000,8,
touch_00375.npy,scratch,front_right,simulated,2000,8,
touch_00376.npy,scratch,front_right,simulated,2000,8,
touch_00377.npy,scratch,front_right,simulated,2000,8,
touch_00378.npy,scratch,front_right,simulated,2000,8,
touch_00379.npy,scratch,front_right,simulated,2000,8,
touch_00380.npy,scratch,front_right,simulated,2000,8,
touch_00381.npy,scratch,front_right,simulated,2000,8,
touch_00382.npy,scratch,front_right,simulated,2000,8,
touch_00383.npy,scratch,front_right,simulated,2000,8,
touch_00384.npy,scratch,front_right,simulated,2000,8,
touch_00385.npy,scratch,front_right,simulated,2000,8,
touch_00386.npy,scratch,front_right,simulated,2000,8,
touch_00387.npy,scratch,front_right,simulated,2000,8,
touch_00388.npy,scratch,front_right,simulated,2000,8,
touch_00389.npy,scratch,front_right,simulated,2000,8,
touch_00390.npy,scratch,mid_back,simulated,2000,8,
touch_00391.npy,scratch,mid_back,simulated,2000,8,
touch_00392.npy,scratch,mid_back,simulated,2000,8,
touch_00393.npy,scratch,mid_back,simulated,2000,8,
touch_00394.npy,scratch,mid_back,simulated,2000,8,
touch_00395.npy,scratch,mid_back,simulated,2000,8,
touch_00396.npy,scratch,mid_back,simulated,2000,8,
touch_00397.npy,scratch,mid_back,simulated,2000,8,
touch_00398.npy,scratch,mid_back,simulated,2000,8,
touch_00399.npy,scratch,mid_back,simulated,2000,8,
touch_00400.npy,scratch,mid_back,simulated,2000,8,
touch_00401.npy,scratch,mid_back,simulated,2000,8,
touch_00402.npy,scratch,mid_back,simulated,2000,8,
touch_00403.npy,scratch,mid_back,simulated,2000,8,
touch_00404.npy,scratch,mid_back,simulated,2000,8,
touch_00405.npy,scratch,mid_back,simulated,2000,8,
touch_00406.npy,scratch,mid_back,simulated,2000,8,
touch_00407.npy,scratch,mid_back,simulated,2000,8,
touch_00408.npy,scratch,mid_back,simulated,2000,8,
touch_00409.npy,scratch,mid_back,simulated,2000,8,
touch_00410.npy,scratch,mid_back,simulated,2000,8,
touch_00411.npy,scratch,mid_back,simulated,2000,8,
touch_00412.npy,scratch,mid_back,simulated,2000,8,
touch_00413.npy,scratch,mid_back,simulated,2000,8,
touch_00414.npy,scratch,mid_back,simulated,2000,8,
touch_00415.npy,scratch,mid_back,simulated,2000,8,
touch_00416.npy,scratch,mid_back,simulated,2000,8,
touch_00417.npy,scratch,mid_back,simulated,2000,8,
touch_00418.npy,scratch,mid_back,simulated,2000,8,
touch_00419.npy,scratch,mid_back,simulated,2000,8,
touch_00420.npy,scratch,rear,simulated,2000,8,
touch_00421.npy,scratch,rear,simulated,2000,8,
touch_00422.npy,scratch,rear,simulated,2000,8,
touch_00423.npy,scratch,rear,simulated,2000,8,
touch_00424.npy,scratch,rear,simulated,2000,8,
touch_00425.npy,scratch,rear,simulated,2000,8,
touch_00426.npy,scratch,rear,simulated,2000,8,
touch_00427.npy,scratch,rear,simulated,2000,8,
touch_00428.npy,scratch,rear,simulated,2000,8,
touch_00429.npy,scratch,rear,simulated,2000,8,
touch_00430.npy,scratch,rear,simulated,2000,8,
touch_00431.npy,scratch,rear,simulated,2000,8,
touch_00432.npy,scratch,rear,simulated,2000,8,
touch_00433.npy,scratch,rear,simulated,2000,8,
touch_00434.npy,scratch,rear,simulated,2000,8,
touch_00435.npy,scratch,rear,simulated,2000,8,
touch_00436.npy,scratch,rear,simulated,2000,8,
touch_00437.npy,scratch,rear,simulated,2000,8,
touch_00438.npy,scratch,rear,simulated,2000,8,
touch_00439.npy,scratch,rear,simulated,2000,8,
touch_00440.npy,scratch,rear,simulated,2000,8,
touch_00441.npy,scratch,rear,simulated,2000,8,
touch_00442.npy,scratch,rear,simulated,2000,8,
touch_00443.npy,scratch,rear,simulated,2000,8,
touch_00444.npy,scratch,rear,simulated,2000,8,
touch_00445.npy,scratch,rear,simulated,2000,8,
touch_00446.npy,scratch,rear,simulated,2000,8,
touch_00447.npy,scratch,rear,simulated,2000,8,
touch_00448.npy,scratch,rear,simulated,2000,8,
touch_00449.npy,scratch,rear,simulated,2000,8,
touch_00450.npy,pet,head,simulated,2000,8,
touch_00451.npy,pet,head,simulated,2000,8,
touch_00452.npy,pet,head,simulated,2000,8,
touch_00453.npy,pet,head,simulated,2000,8,
touch_00454.npy,pet,head,simulated,2000,8,
touch_00455.npy,pet,head,simulated,2000,8,
touch_00456.npy,pet,head,simulated,2000,8,
touch_00457.npy,pet,head,simulated,2000,8,
touch_00458.npy,pet,head,simulated,2000,8,
touch_00459.npy,pet,head,simulated,2000,8,
touch_00460.npy,pet,head,simulated,2000,8,
touch_00461.npy,pet,head,simulated,2000,8,
touch_00462.npy,pet,head,simulated,2000,8,
touch_00463.npy,pet,head,simulated,2000,8,
touch_00464.npy,pet,head,simulated,2000,8,
touch_00465.npy,pet,head,simulated,2000,8,
touch_00466.npy,pet,head,simulated,2000,8,
touch_00467.npy,pet,head,simulated,2000,8,
touch_00468.npy,pet,head,simulated,2000,8,
touch_00469.npy,pet,head,simulated,2000,8,
touch_00470.npy,pet,head,simulated,2000,8,
touch_00471.npy,pet,head,simulated,2000,8,
touch_00472.npy,pet,head,simulated,2000,8,
touch_00473.npy,pet,head,simulated,2000,8,
touch_00474.npy,pet,head,simulated,2000,8,
touch_00475.npy,pet,head,simulated,2000,8,
touch_00476.npy,pet,head,simulated,2000,8,
touch_00477.npy,pet,head,simulated,2000,8,
touch_00478.npy,pet,head,simulated,2000,8,
touch_00479.npy,pet,head,simulated,2000,8,
touch_00480.npy,pet,front_left,simulated,2000,8,
touch_00481.npy,pet,front_left,simulated,2000,8,
touch_00482.npy,pet,front_left,simulated,2000,8,
touch_00483.npy,pet,front_left,simulated,2000,8,
touch_00484.npy,pet,front_left,simulated,2000,8,
touch_00485.npy,pet,front_left,simulated,2000,8,
touch_00486.npy,pet,front_left,simulated,2000,8,
touch_00487.npy,pet,front_left,simulated,2000,8,
touch_00488.npy,pet,front_left,simulated,2000,8,
touch_00489.npy,pet,front_left,simulated,2000,8,
touch_00490.npy,pet,front_left,simulated,2000,8,
touch_00491.npy,pet,front_left,simulated,2000,8,
touch_00492.npy,pet,front_left,simulated,2000,8,
touch_00493.npy,pet,front_left,simulated,2000,8,
touch_00494.npy,pet,front_left,simulated,2000,8,
touch_00495.npy,pet,front_left,simulated,2000,8,
touch_00496.npy,pet,front_left,simulated,2000,8,
touch_00497.npy,pet,front_left,simulated,2000,8,
touch_00498.npy,pet,front_left,simulated,2000,8,
touch_00499.npy,pet,front_left,simulated,2000,8,
touch_00500.npy,pet,front_left,simulated,2000,8,
touch_00501.npy,pet,front_left,simulated,2000,8,
touch_00502.npy,pet,front_left,simulated,2000,8,
touch_00503.npy,pet,front_left,simulated,2000,8,
touch_00504.npy,pet,front_left,simulated,2000,8,
touch_00505.npy,pet,front_left,simulated,2000,8,
touch_00506.npy,pet,front_left,simulated,2000,8,
touch_00507.npy,pet,front_left,simulated,2000,8,
touch_00508.npy,pet,front_left,simulated,2000,8,
touch_00509.npy,pet,front_left,simulated,2000,8,
touch_00510.npy,pet,front_right,simulated,2000,8,
touch_00511.npy,pet,front_right,simulated,2000,8,
touch_00512.npy,pet,front_right,simulated,2000,8,
touch_00513.npy,pet,front_right,simulated,2000,8,
touch_00514.npy,pet,front_right,simulated,2000,8,
touch_00515.npy,pet,front_right,simulated,2000,8,
touch_00516.npy,pet,front_right,simulated,2000,8,
touch_00517.npy,pet,front_right,simulated,2000,8,
touch_00518.npy,pet,front_right,simulated,2000,8,
touch_00519.npy,pet,front_right,simulated,2000,8,
touch_00520.npy,pet,front_right,simulated,2000,8,
touch_00521.npy,pet,front_right,simulated,2000,8,
